"Timestamp","Bangla Comments","Result"
"2019/01/11 1:05:04 PM GMT+6","এতে ফতুল্লা,বগুড়ার চান্দু স্টেডিয়াম,রাজশাহী স্টেডিয়ামও খেলা প্রবণ হবে।মিরপুরের উইকেট ঠিক থাকবে।
","ইতিবাচক"
"2019/01/11 1:05:23 PM GMT+6","ভাই ফতুল্লাতে মাঠের সংস্কার প্রয়োজন!
আর বগুড়ার মাঠের সংস্কারের পাশাপাশি ফাইভ স্টার হোটেলও প্রয়োজন","ইতিবাচক"
"2019/01/11 1:05:34 PM GMT+6","আর এবারের বিপিএলে ভেন্যু বাড়াতে পারেনি কারণ বিপিএলের পরপরই নিউজিল্যান্ড সিরিজ পড়ে গেছে","দু:খদায়ক"
"2019/01/11 1:05:44 PM GMT+6","ভবিষ্যৎ এ আশা করা যায় ঢাকা কেন্দ্রিক বিপিএল থেকে মুক্তি পাওয়া যাবে
","ইতিবাচক"
"2019/01/11 1:06:01 PM GMT+6","৫ স্টার হোটেলের অভাব এটা ভুল কথা।।বিসিবি নিরাপত্তার অভাবে ঢাকার বাইরে বেশি ম্যাচ দিতে চায় না ভাই।","দু:খদায়ক"
"2019/01/11 3:27:44 PM GMT+6","এমপি সাবের খেলা দেখার জন্য কেউ আর উতলা হয় না তেমন। কেন?

","দু:খদায়ক"
"2019/01/11 3:28:02 PM GMT+6","আমি যাই না, low scoring match হওয়ায়,এরকম অনেকেই আছে,এখানে রাজনীতি টেনে লাভ নাই।","দু:খদায়ক"
"2019/01/11 3:30:44 PM GMT+6","আর মানুষজন খেলা দেখেনা এটা ভুল ধারণা,
একেকটা গ্রুপ এর ম্যাচ থ্রেড এ আগেও যেমন মানুষের আনাগোনা ছিল,এখনও তেমনই আছে।","ইতিবাচক"
"2019/01/11 3:36:29 PM GMT+6","বাংলাদেশ জাতীয় দলের ম্যাচে তো আমি টিকিটের জন্য ব্লাক ও পাইলাম না,তাও আবার ইলেকশনে র এক উইক আগে।","দু:খদায়ক"
"2019/01/11 3:40:16 PM GMT+6","অথচ ইলেকশনের এক উইক আগে black এ খুইজাও আমি ২ টা টি-২০ র একটা টিকিট ও পেলাম না।😂","দু:খদায়ক"
"2019/01/11 3:46:25 PM GMT+6","কেউ লাস্ট লাইনটা বুঝলো না...
","দু:খদায়ক"
"2019/01/11 3:46:31 PM GMT+6","কেউ লাস্ট লাইনটা বুঝলো না...
","দু:খদায়ক"
"2019/01/11 3:54:17 PM GMT+6"," বাংলাদেশ ক্রিকেট টীম এখনো আগের মত সমান জনপ্রিয় আর মাশরাফি একজনই!!!","ইতিবাচক"
"2019/01/11 3:54:34 PM GMT+6","আর যাই বলেন BPL এ দর্শক খড়ার কারণ হিসেবে যদি আপনি ""মাশরাফি"" কিংবা ""সাকিব"" কে দায়ী করেন তাহলে আমি আপনার লজিকটা মানতে পারলাম না!","দু:খদায়ক"
"2019/01/11 3:56:44 PM GMT+6","BPL এ দর্শক খড়ার মূল কারণ হচ্ছে এ আসরের মান! 
","দু:খদায়ক"
"2019/01/11 3:57:32 PM GMT+6"," স্বামী নিত্যানন্দের e=mc^2 এর ব্যাখ্যাও এর চেয়ে লজিকাল ও বাস্তবসম্মত ছিল","হাস্যকর"
"2019/01/11 3:58:00 PM GMT+6","বিপিএলে কোন আসরে ই বা আহামরি দর্শক হইছে? ছাগলের বাচ্চার মত ম্যা ম্যা করে লাভ আছে?","অকথ্য"
"2019/01/11 3:59:05 PM GMT+6"," যিনি শেয়ার দিয়েছেন উনি এই চমৎকার গ্রুপ টার ক্রিয়েটর।ক্রিকেট সম্বন্ধে উনার নলেজ ও ভাল।তাই উনাকে গালাগালি বরং না ই করি,কিন্তু উনাকে বলতে চাই যে মাশরাফি নিয়ে উনি আগেও এরকম এটাকিং পোস্ট দিয়েছেন,এখনো দিচ্ছেন।গ্রুপ এ ক্রিকেট সম্বন্ধীয় ভাল আলোচনাই চাই ভাই,নাহিদ ভাইদের মত ক্রিয়েটিভ পোস্ট চাই,ফান পোস্ট ও চাই।কিন্তু এইসব রাজনৈতিক ফায়দা মিশ্রিত খোচা মারা পোস্ট চাই না।এবং বেশীরভাগই হয়ত আমার মতই চাইবে। গ্রুপের বাকি এডমিন দের ও অনুরোধ করব গ্রুপ এর সুস্থ পরিবেশ বজায় রাখার জন্য এই বিষয়ে নজর দেবার জন্য।","দু:খদায়ক"
"2019/01/11 4:00:11 PM GMT+6","মাশরাফি নির্ববাচনের মনোনয়ন নিয়ে ওয়েষ্ট ইন্ডিজ সিরিজ খেলছে তখনও তো দর্শক ভালই আসছে","ইতিবাচক"
"2019/01/11 4:01:14 PM GMT+6","ঢাকার বাহিরে বিপিএল নিয়ে যান। রাজশাহী, খুলনা, বরিশাল, কক্সবাজার এ ভেন্যু বানান, দেখবেন লাইন কারে বলে। 
স্মিথ, ওয়ার্নার, গেইল, আফ্রিদি, হেলস, ভিলিয়াস, নারাইন, পোলারড ছাড়াও ভালো মানের বিদেশী খেলোয়াড় আনুন। 

ক্রিকেট এদেশের মানুষের একটা আবেগ, একটা ভালোবাসা, একটা গর্ব। 
রাজনীতি যার যার, খেলা টা আমাদের সবার।","ইতিবাচক"
"2019/01/11 4:02:16 PM GMT+6","বিপিএল এ সব সময় চটগ্রাম, সিলেটেই কেনো দর্শক ভর্তি স্টেডিয়াম থাকে আর ঢাকাতে কেনো থাকে না। 
","দু:খদায়ক"
"2019/01/11 4:02:50 PM GMT+6","IPL এর খেলার প্রতি তেমন আগ্রহ থাকে না কখনই। তাই দেখিও না। কিন্তু চ্যানেল ঘুরাইতে যদি একটু দেখতে চাই তখন আর চ্যানেলটা পাল্টাইতে ইচ্ছা করে না। কারন তাদের খেলা গুলাই দেখতে উপভোগ্য, কোন টিমের খেলা হচ্ছে সেটা কথা না, খেলাটাই দেখতেই ভালো লাগে।
","প্রশংসা"
